title,desc
ホトトギス,ホトトギス（杜鵑、学名：Cuculus poliocephalus）は、カッコウ目・カッコウ科に分類される鳥類の一種。特徴的な鳴き声とウグイスなどに托卵する習性で知られている（「ホトトギス目ホトトギス科」と書かれることもあるが、カッコウ目カッコウ科と同じものである）。日本では古来から様々な文書に登場し、杜鵑、杜宇、蜀魂、不如帰[注 1]、時鳥、子規、田鵑など、漢字表記や異名が多い。
哺乳類,"哺乳類（ほにゅうるい、英語:Mammals, /ˈmam(ə)l/、 学名:Mammalia）は、脊椎動物に分類される生物群である。分類階級は哺乳綱（ほにゅうこう）とされる。
"
骨,"骨（ほね、英：bone）は、脊椎動物において骨格を構成する、リン酸カルシウムを多分に含んだ硬い組織。特に軟骨（cartilage）などと明確に区別する場合には硬骨とも呼ばれる。
"
炎,炎（ほのお）は、火の中でも、気体が燃焼するときに見られる穂のような、光と熱を発している部分を指す。語源は火の穂（ほのほ）から由来していると言われている。
ポプラ,"ポプラ（英語: poplar, 学名：Populus）は、双子葉植物綱キントラノオ目ヤナギ科ヤマナラシ属またはハコヤナギ属 に属する樹木（ハコヤナギはヤマナラシの別名）。北半球の温帯に約100種が分布する。"
ボラ,ボラ（鰡、鯔、鮱、学名Mugil cephalus）は、ボラ目・ボラ科に分類される魚の一種。ほぼ全世界の熱帯・温帯に広く分布する大型魚で、海辺では身近な魚の一つである。食用に漁獲されている。
洞窟,"洞窟（どうくつ、英: cave, grotto, cavern）とは、地中にある、ある程度以上の大きさの空間である。ふつう人間が入ることの可能なサイズ以上のものを指すことが多い。洞穴（どうけつ、ほらあな）とも言う。水平方向に伸びている横穴や井戸状に開口している縦穴（竪穴）などがある。洞口部では日光が差し込むこともあるが、氷河洞・雪渓洞などを除いて奥部は完全な暗黒となる。
"
ホラガイ,ホラガイ（法螺貝、Charonia tritonis、英: Triton's trumpet）は、フジツガイ科（旧分類 中腹足目 フジツガイ科）に属する巻貝の一種。日本に産する最大級の巻貝。サンゴを食害するオニヒトデを食べることから『オニヒトデの天敵』と言われることもあるが、オニヒトデの大量発生を抑える程の効果は無いとされる（詳しくはオニヒトデの項目を参照の事）。内臓の部分を除く身の部分は刺身などの食用とされる他、貝殻の部分は楽器として使用される。
ホルン,ホルンは金管楽器の一種である。
本,"本（ほん）は、書籍（しょせき）または書物（しょもつ）とも呼ばれ、木、竹、絹布、紙等の軟質な素材に、文字、記号、図画等を筆写、印刷し、糸、糊等で装丁・製本したもの(銭存訓(1990)[書誌 1])。狭義では、複数枚の紙が一方の端を綴じられた状態になっているもの。この状態で紙の片面をページという。本を読む場合はページをめくる事によって次々と情報を得る事が出来る。つまり、狭義の本には巻物は含まれない。端から順を追ってしかみられない巻物を伸ばして蛇腹に折り、任意のページを開ける体裁としたものを折り本といい、折本の背面（文字の書かれていない側）で綴じたものが狭義の「本」といえる。本文が縦書きなら右綴じ、本文が横書きなら左綴じにする。また、1964年のユネスコ総会で採択された国際的基準は、「本とは、表紙はページ数に入れず、本文が少なくとも49ページ以上から成る、印刷された非定期刊行物」と、定義している。5ページ以上49ページ未満は小冊子として分類している[1]。
"
雪洞,"雪洞
"
マーガリン,"マーガリン (margarine) は、植物性油脂（もしくは動物性油脂）を原料とし、バターに似せて作った加工食品。
"
マイクロフォン,マイクロフォンまたはマイクロホン[1]（Microphone ）は、音を電気信号に変換する機器である。略称マイク（Mic ）。
マウス,マウス
歯,"歯（は、英: tooth）は、口腔内にある咀嚼するための一番目の器官。人体でもっとも硬く、遺体ではその治療状況によって人物の特定の重要な手掛かりとなる。人工歯と区別する意味で天然歯と言うこともある。多くの種類の構造を持ち、それぞれが異なる目的を果たす。歯学では、過去には歯牙（しが）と言ったが、現在は使わない傾向にある。
"
勾玉,"勾玉（まがたま、曲玉とも表記）は、先史・古代の日本における装身具の一つである。祭祀にも用いられたと言われるが、詳細は分からない。語の初出は『記紀』で、『古事記』には「曲玉」、『日本書紀』には「勾玉」の表記が見られる。語源は「曲っている玉」から来ているという説が有力である。
"
マカロニ,マカロニ（macaroni 英語: [ˌmækəˈroʊni] フランス語: [makarɔni]）は、イタリア料理で使われる麺類であるパスタのひとつ。語源は、イタリア語のマッケローネ（Maccherone）の複数形マッケローニ（Maccheroni）。
巻貝,"巻貝（巻き貝、まきがい）は軟体動物門腹足綱に属する動物の総称、またはその中でも特に螺旋状に巻いた貝殻を持つものを指す。腹足綱の多くは螺旋状に巻いた殻を持つが、カサガイの様に笠状になったものや、アメフラシ、ウミウシ、ナメクジ類など殻が退化したものもある。
"
マグマ,マグマ（magma）とは、地球や惑星を構成する固体が溶融したものである。地球のマントルや地殻は主にケイ酸塩鉱物でできているため、その溶融物であるマグマも一般にケイ酸塩主体の組成を持つが、稀に「炭酸塩」鉱物を主体とするマグマも存在する[1]。岩漿（がんしょう）ともいう[2]。英語の magma は、ギリシャ語の μάγμα （糊の意）からきている。
枕,"枕（まくら）とは、就寝時に頭部を載せ支持するための器具[1][2]。
形状は数センチの厚みのある小さな板状のもので、クッション性を持たせたものが多い。スポンジや綿、羽毛など柔らかいものを布の袋に詰めた柔らかいものが欧米では一般的であるが、プラスチックや籾殻を詰めた適度な硬さがある枕も用いられている。
"
